action,pair,amount,price,total_usdt,initial_usd,current_usd,profit
buy,DATA/ETH,1.7700192914873362e-31,3108.19,4.951400635447221e-27,,,
buy,DATA/ETH,1.5977104784829017e-31,3099.06,4.456260571902499e-27,,,
buy,DATA/ETH,1.4308614437827307e-31,3114.39,4.010634514712249e-27,,,
buy,DATA/ETH,1.292985619732884e-31,3101.84,3.609571063241024e-27,,,
buy,DATA/ETH,1.1653626817636273e-31,3097.38,3.2486139569169216e-27,,,
buy,DATA/ETH,1.0482747577184073e-31,3099.01,2.9237525612252293e-27,,,
buy,DATA/ETH,9.425378985252191e-32,3102.0,2.6313773051027065e-27,,,
buy,DATA/ETH,8.44174811556481e-32,3117.1,2.3682395745924356e-27,,,
buy,DATA/ETH,7.574149352336414e-32,3126.74,2.131415617133192e-27,,,
buy,DATA/ETH,6.794006174720108e-32,3137.2,1.9182740554198727e-27,,,
buy,DATA/ETH,6.121259099747822e-32,3133.79,1.7264466498778855e-27,,,
buy,DATA/ETH,5.537742654214415e-32,3117.6,1.553801984890097e-27,,,
buy,DATA/ETH,4.999362885746773e-32,3108.0,1.3984217864010873e-27,,,
buy,DATA/ETH,4.503701345875549e-32,3105.05,1.2585796077609785e-27,,,
buy,DATA/ETH,4.0457219887587755e-32,3110.89,1.1327216469848806e-27,,,
buy,DATA/ETH,3.641067860033175e-32,3110.96,1.0194494822863926e-27,,,
buy,DATA/ETH,3.2734991804973673e-32,3114.25,9.175045340577534e-28,,,
sell,DATA/ETH,6.068606471435416e-31,3112.22,2.8061883773108262e-27,,,
buy,DATA/ETH,8.995087259666269e-32,3119.69,2.5255695395797434e-27,,,
buy,DATA/ETH,8.094774165319691e-32,3120.0,2.273012585621769e-27,,,
buy,DATA/ETH,7.295117098728318e-32,3115.8,2.0457113270595923e-27,,,
buy,DATA/ETH,6.561162211415956e-32,3117.91,1.841140194353633e-27,,,
buy,DATA/ETH,5.895534958576319e-32,3122.94,1.6570261749182697e-27,,,
buy,DATA/ETH,5.322992184025075e-32,3112.96,1.4913235574264428e-27,,,
buy,DATA/ETH,4.7830565709507364e-32,3117.93,1.3421912016837985e-27,,,
buy,DATA/ETH,4.283757557533005e-32,3133.21,1.2079720815154187e-27,,,
buy,DATA/ETH,3.860137349658615e-32,3129.35,1.0871748733638769e-27,,,
buy,DATA/ETH,3.480842034136467e-32,3123.31,9.784573860274893e-28,,,
buy,DATA/ETH,3.136805243605862e-32,3119.28,8.806116474247403e-28,,,
buy,DATA/ETH,2.8315487055457886e-32,3110.0,7.925504826822663e-28,,,
buy,DATA/ETH,2.543650050331428e-32,3115.8,7.132954344140397e-28,,,
buy,DATA/ETH,2.2953553090335815e-32,3107.56,6.419658909726357e-28,,,
buy,DATA/ETH,2.0641259986709014e-32,3110.11,5.777693018753722e-28,,,
buy,DATA/ETH,1.860980470827218e-32,3104.65,5.199923716878349e-28,,,
buy,DATA/ETH,1.6759944810233869e-32,3102.59,4.679931345190514e-28,,,
buy,DATA/ETH,1.5206974986727867e-32,3077.49,4.211938210671462e-28,,,
buy,DATA/ETH,1.3651411381760457e-32,3085.35,3.790744389604316e-28,,,
buy,DATA/ETH,1.2310209588401177e-32,3079.35,3.4116699506438847e-28,,,
buy,DATA/ETH,1.1086749372471801e-32,3077.25,3.0705029555794963e-28,,,
buy,DATA/ETH,1.0026917882803866e-32,3062.26,2.7634526600215464e-28,,,
buy,DATA/ETH,8.992950200368858e-33,3072.91,2.4871073940193917e-28,,,
buy,DATA/ETH,8.095973652664172e-33,3072.03,2.2383966546174523e-28,,,
buy,DATA/ETH,7.30261207952973e-33,3065.2,2.0145569891557072e-28,,,
buy,DATA/ETH,6.551298317606892e-33,3075.05,1.8131012902401364e-28,,,
buy,DATA/ETH,5.9055211428650325e-33,3070.18,1.6317911612161228e-28,,,
buy,DATA/ETH,5.303102520973409e-33,3077.05,1.4686120450945105e-28,,,
buy,DATA/ETH,4.781883449773738e-33,3071.2,1.3217508405850595e-28,,,
buy,DATA/ETH,4.2919701667594044e-33,3079.59,1.1895757565265534e-28,,,
buy,DATA/ETH,3.8632498482615783e-33,3079.21,1.0706181808738982e-28,,,
buy,DATA/ETH,3.4618708558297166e-33,3092.6,9.635563627865084e-29,,,
buy,DATA/ETH,3.121133592856014e-33,3087.2,8.672007265078576e-29,,,
buy,DATA/ETH,2.776286100998392e-33,3123.6,7.804806538570718e-29,,,
buy,DATA/ETH,2.497586045994713e-33,3124.94,7.024325884713645e-29,,,
buy,DATA/ETH,2.2853443749800387e-33,3073.64,6.321893296242281e-29,,,
buy,DATA/ETH,2.04478196480997e-33,3091.72,5.689703966618052e-29,,,
buy,DATA/ETH,1.836270971085474e-33,3098.51,5.120733569956247e-29,,,
buy,DATA/ETH,1.6532628117443128e-33,3097.35,4.608660212960622e-29,,,
buy,DATA/ETH,1.484677033313668e-33,3104.15,4.14779419166456e-29,,,
buy,DATA/ETH,1.3406838187674535e-33,3093.79,3.733014772498104e-29,,,
buy,DATA/ETH,1.2099004574780188e-33,3085.39,3.3597132952482933e-29,,,
buy,DATA/ETH,1.085560903305199e-33,3094.91,3.023741965723464e-29,,,
buy,DATA/ETH,9.783134836055301e-34,3090.77,2.7213677691511174e-29,,,
buy,DATA/ETH,8.726472073775758e-34,3118.52,2.4492309922360058e-29,,,
buy,DATA/ETH,7.811542362173904e-34,3135.4,2.2043078930124052e-29,,,
buy,DATA/ETH,7.011960316742393e-34,3143.64,1.9838771037111646e-29,,,
buy,DATA/ETH,6.300442721525299e-34,3148.79,1.7854893933400483e-29,,,
buy,DATA/ETH,5.192096780154028e-34,3438.86,1.6069404540060435e-29,,,
buy,DATA/ETH,4.591166616684934e-34,3500.07,1.4462464086054392e-29,,,
buy,DATA/ETH,3.9665680457844955e-34,3646.09,1.3016217677448952e-29,,,
buy,DATA/ETH,3.603643915616162e-34,3611.96,1.1714595909704057e-29,,,
buy,DATA/ETH,3.199144655948063e-34,3661.79,1.0543136318733652e-29,,,
sell,DATA/ETH,6.359741841536935e-31,3688.9,2.3565883042432937e-27,,,
sell,DATA/ETH,5.723767657383242e-31,3687.0,4.466941439520495e-27,,,
sell,DATA/ETH,5.151390891644917e-31,3675.06,6.360108500545352e-27,,,
sell,DATA/ETH,4.636251802480425e-31,3695.9,8.073620804224092e-27,,,
sell,DATA/ETH,4.172626622232383e-31,3658.54,9.600192944474298e-27,,,
buy,DATA/ETH,2.6328732144745594e-31,3646.28,8.640173650026868e-27,,,
buy,DATA/ETH,2.354443964549672e-31,3669.73,7.776156285024181e-27,,,
buy,DATA/ETH,2.1243426540156212e-31,3660.5,6.998540656521763e-27,,,
buy,DATA/ETH,1.9129117462298932e-31,3658.58,6.298686590869586e-27,,,
buy,DATA/ETH,1.7107303057602759e-31,3681.87,5.6688179317826275e-27,,,
buy,DATA/ETH,1.5251057120749604e-31,3717.0,5.1019361386043646e-27,,,
buy,DATA/ETH,1.3504402190070792e-31,3777.98,4.591742524743928e-27,,,
buy,DATA/ETH,1.2102674294723836e-31,3793.99,4.132568272269535e-27,,,
buy,DATA/ETH,1.0965355282970576e-31,3768.75,3.7193114450425815e-27,,,
buy,DATA/ETH,9.849897497193007e-32,3775.99,3.347380300538324e-27,,,
buy,DATA/ETH,8.860918446294757e-32,3777.69,3.0126422704844914e-27,,,
buy,DATA/ETH,7.982391267039094e-32,3774.11,2.711378043436042e-27,,,
buy,DATA/ETH,7.232694485768817e-32,3748.78,2.440240239092438e-27,,,
buy,DATA/ETH,6.53955165359985e-32,3731.51,2.196216215183194e-27,,,
buy,DATA/ETH,5.916116368959055e-32,3712.26,1.9765945936648748e-27,,,
buy,DATA/ETH,5.27530797267293e-32,3746.88,1.7789351342983874e-27,,,
buy,DATA/ETH,4.744738014494483e-32,3749.28,1.6010416208685486e-27,,,
buy,DATA/ETH,4.198032982593559e-32,3813.79,1.4409374587816938e-27,,,
buy,DATA/ETH,3.8023571383228633e-32,3789.59,1.2968437129035243e-27,,,
buy,DATA/ETH,3.4289801267144305e-32,3782.01,1.1671593416131718e-27,,,
buy,DATA/ETH,3.0803400886055427e-32,3789.06,1.0504434074518545e-27,,,
buy,DATA/ETH,2.769316814393986e-32,3793.15,9.453990667066691e-28,,,
buy,DATA/ETH,2.492207735253858e-32,3793.42,8.508591600360022e-28,,,
buy,DATA/ETH,2.2692663803237302e-32,3749.49,7.65773244032402e-28,,,
buy,DATA/ETH,2.0374979885919597e-32,3758.4,6.891959196291618e-28,,,
buy,DATA/ETH,1.8302419790449381e-32,3765.6,6.202763276662457e-28,,,
buy,DATA/ETH,1.6554828858392382e-32,3746.8,5.582486948996211e-28,,,
buy,DATA/ETH,1.4817758920527285e-32,3767.43,5.0242382540965895e-28,,,
buy,DATA/ETH,1.346334668911324e-32,3731.79,4.521814428686931e-28,,,
buy,DATA/ETH,1.209038058370681e-32,3740.01,4.069632985818237e-28,,,
buy,DATA/ETH,1.1027052546661204e-32,3690.59,3.6626696872364136e-28,,,
buy,DATA/ETH,9.988272844436726e-33,3666.97,3.2964027185127723e-28,,,
buy,DATA/ETH,8.919345305097889e-33,3695.79,2.966762446661495e-28,,,
buy,DATA/ETH,7.922923428738707e-33,3744.53,2.6700862019953456e-28,,,
buy,DATA/ETH,7.096291714603659e-33,3762.65,2.403077581795811e-28,,,
buy,DATA/ETH,6.387069941329656e-33,3762.41,2.16276982361623e-28,,,
buy,DATA/ETH,5.782807015016657e-33,3740.0,1.946492841254607e-28,,,
buy,DATA/ETH,5.213671148470598e-33,3733.44,1.7518435571291462e-28,,,
buy,DATA/ETH,4.6883232585930734e-33,3736.61,1.5766592014162317e-28,,,
buy,DATA/ETH,4.2052880229173236e-33,3749.23,1.4189932812746085e-28,,,
buy,DATA/ETH,3.759420535897758e-33,3774.5,1.2770939531471476e-28,,,
buy,DATA/ETH,3.4101762457366524e-33,3744.95,1.1493845578324328e-28,,,
buy,DATA/ETH,3.0750953999562112e-33,3737.72,1.0344461020491896e-28,,,
buy,DATA/ETH,2.750432998538139e-33,3761.03,9.310014918442706e-29,,,
buy,DATA/ETH,2.4764036926398812e-33,3759.49,8.379013426598435e-29,,,
buy,DATA/ETH,2.2227681301874283e-33,3769.63,7.541112083938591e-29,,,
buy,DATA/ETH,1.9938954770996515e-33,3782.1,6.787000875544732e-29,,,
buy,DATA/ETH,1.790571699511328e-33,3790.41,6.108300787990259e-29,,,
buy,DATA/ETH,1.621094632973442e-33,3768.01,5.497470709191234e-29,,,
buy,DATA/ETH,1.4504434354892182e-33,3790.2,4.9477236382721107e-29,,,
buy,DATA/ETH,1.2972565838589276e-33,3813.99,4.4529512744448995e-29,,,
buy,DATA/ETH,1.1681955796561485e-33,3811.82,4.00765614700041e-29,,,
buy,DATA/ETH,1.0522649128289686e-33,3808.6,3.606890532300369e-29,,,
buy,DATA/ETH,9.421872186479761e-34,3828.21,3.246201479070332e-29,,,
buy,DATA/ETH,8.284401942273941e-34,3918.45,2.9215813311632986e-29,,,
buy,DATA/ETH,7.558192011701869e-34,3865.45,2.629423198046969e-29,,,
buy,DATA/ETH,6.953166098251461e-34,3781.62,2.3664808782422718e-29,,,
buy,DATA/ETH,6.2871770791616104e-34,3763.98,2.1298327904180446e-29,,,
buy,DATA/ETH,5.585772707864873e-34,3812.96,1.91684951137624e-29,,,
buy,DATA/ETH,5.0490976008351035e-34,3796.42,1.725164560238616e-29,,,
buy,DATA/ETH,4.558693352707781e-34,3784.34,1.5526481042147546e-29,,,
buy,DATA/ETH,4.1112652597853464e-34,3776.57,1.397383293793279e-29,,,
buy,DATA/ETH,3.685733749880066e-34,3791.33,1.2576449644139511e-29,,,
buy,DATA/ETH,3.348353610384294e-34,3756.01,1.1318804679725561e-29,,,
buy,DATA/ETH,2.944997835178634e-34,3843.4,1.0186924211753005e-29,,,
buy,DATA/ETH,2.673031805760432e-34,3811.0,9.168231790577705e-30,,,
buy,DATA/ETH,2.4231503833855866e-34,3783.6,8.251408611519934e-30,,,
sell,DATA/ETH,6.333741476960306e-31,3813.2,2.4234337086060235e-27,,,
sell,DATA/ETH,5.700367329264274e-31,3810.2,4.595387668402297e-27,,,
sell,DATA/ETH,5.130330596337847e-31,3822.0,6.556200022322623e-27,,,
sell,DATA/ETH,4.617297536704062e-31,3803.82,8.312536893929188e-27,,,
sell,DATA/ETH,4.155567783033656e-31,3804.22,9.893406301086417e-27,,,
buy,DATA/ETH,2.6534761714822485e-31,3728.47,8.904065670977775e-27,,,
buy,DATA/ETH,2.4243989204037848e-31,3672.69,8.013659103879998e-27,,,
buy,DATA/ETH,2.1780745762385706e-31,3679.24,7.212293193491999e-27,,,
buy,DATA/ETH,1.9630629269167118e-31,3674.0,6.491063874142799e-27,,,
buy,DATA/ETH,1.761578341875488e-31,3684.8,5.841957486728519e-27,,,
buy,DATA/ETH,1.5790653353790835e-31,3699.63,5.257761738055667e-27,,,
buy,DATA/ETH,1.4161863422746383e-31,3712.62,4.731985564250101e-27,,,
buy,DATA/ETH,1.2738574589669935e-31,3714.69,4.2587870078250904e-27,,,
buy,DATA/ETH,1.1559786022857682e-31,3684.14,3.832908307042581e-27,,,
buy,DATA/ETH,1.0334436922951146e-31,3708.87,3.449617476338323e-27,,,
buy,DATA/ETH,9.339293482178445e-32,3693.66,3.1046557287044907e-27,,,
buy,DATA/ETH,8.470631148926364e-32,3665.2,2.7941901558340416e-27,,,
buy,DATA/ETH,7.528749988775116e-32,3711.36,2.5147711402506375e-27,,,
buy,DATA/ETH,6.736866309256032e-32,3732.85,2.263294026225574e-27,,,
buy,DATA/ETH,6.044477155820889e-32,3744.4,2.0369646236030163e-27,,,
buy,DATA/ETH,5.457958317309334e-32,3732.1,1.8332681612427148e-27,,,
sell,DATA/ETH,5.919703005564792e-31,3736.35,4.045076393726915e-27,,,
sell,DATA/ETH,5.327732705008312e-31,3737.37,6.0362472316986065e-27,,,
sell,DATA/ETH,4.794959434507481e-31,3728.28,7.823942367747161e-27,,,
sell,DATA/ETH,4.315463491056733e-31,3711.73,9.425725898113162e-27,,,
sell,DATA/ETH,3.883917141951059e-31,3717.13,1.0869428390699216e-26,,,
buy,DATA/ETH,2.911721807639243e-31,3732.99,9.782485551629295e-27,,,
buy,DATA/ETH,2.6119643366893875e-31,3745.26,8.804236996466365e-27,,,
buy,DATA/ETH,2.3358990200489147e-31,3769.1,7.923813296819728e-27,,,
buy,DATA/ETH,2.1115810040691607e-31,3752.55,7.131431967137756e-27,,,
buy,DATA/ETH,1.9026284528941244e-31,3748.2,6.41828877042398e-27,,,
buy,DATA/ETH,1.7130968799508837e-31,3746.6,5.7764598933815814e-27,,,
buy,DATA/ETH,1.543344294778157e-31,3742.82,5.198813904043423e-27,,,
buy,DATA/ETH,1.3830274205291881e-31,3759.01,4.678932513639081e-27,,,
buy,DATA/ETH,1.242061473144667e-31,3767.07,4.2110392622751726e-27,,,
buy,DATA/ETH,1.126130000421238e-31,3739.39,3.789935336047655e-27,,,
buy,DATA/ETH,1.014037660783272e-31,3737.47,3.41094180244289e-27,,,
buy,DATA/ETH,9.13437970971643e-32,3734.18,3.0698476221986007e-27,,,
buy,DATA/ETH,8.190737929264267e-32,3747.95,2.7628628599787407e-27,,,
buy,DATA/ETH,7.379835621504196e-32,3743.8,2.4865765739808665e-27,,,
buy,DATA/ETH,6.633612757221963e-32,3748.45,2.2379189165827798e-27,,,
sell,DATA/ETH,5.798460323027846e-31,3741.06,4.4071577141894354e-27,,,
sell,DATA/ETH,5.218614290725061e-31,3759.61,6.3691531615447196e-27,,,
buy,DATA/ETH,1.6949830776002874e-31,3757.65,5.732237845390247e-27,,,
buy,DATA/ETH,1.5304945720400623e-31,3745.35,5.1590140608512225e-27,,,
buy,DATA/ETH,1.3771950734113776e-31,3746.03,4.6431126547661004e-27,,,
buy,DATA/ETH,1.2422512092501996e-31,3737.66,4.1788013892894906e-27,,,
buy,DATA/ETH,1.1145699511340909e-31,3749.25,3.7609212503605414e-27,,,
buy,DATA/ETH,1.00419770649379e-31,3745.2,3.3848291253244874e-27,,,
buy,DATA/ETH,9.007020043492633e-32,3757.99,3.0463462127920385e-27,,,
buy,DATA/ETH,8.150541023095137e-32,3737.6,2.7417115915128346e-27,,,
buy,DATA/ETH,7.26937867454531e-32,3771.59,2.467540432361551e-27,,,
buy,DATA/ETH,6.583021903993637e-32,3748.34,2.220786389125396e-27,,,
buy,DATA/ETH,5.905498649463631e-32,3760.54,1.9987077502128565e-27,,,
buy,DATA/ETH,5.315768652360282e-32,3759.96,1.798836975191571e-27,,,
buy,DATA/ETH,4.75127370289981e-32,3786.01,1.6189532776724138e-27,,,
buy,DATA/ETH,4.2666348948396053e-32,3794.45,1.4570579499051725e-27,,,
buy,DATA/ETH,3.8343630260662435e-32,3800.0,1.3113521549146553e-27,,,
buy,DATA/ETH,3.446745277215418e-32,3804.61,1.1802169394231897e-27,,,
buy,DATA/ETH,3.094603896447339e-32,3813.79,1.0621952454808707e-27,,,
buy,DATA/ETH,2.7928179545734393e-32,3803.31,9.559757209327836e-28,,,
buy,DATA/ETH,2.509853844381916e-32,3808.89,8.603781488395051e-28,,,
buy,DATA/ETH,2.2275739147667386e-32,3862.4,7.743403339555546e-28,,,
buy,DATA/ETH,2.0201623088486867e-32,3833.06,6.969063005599991e-28,,,
buy,DATA/ETH,1.8036484161216582e-32,3863.87,6.272156705039992e-28,,,
buy,DATA/ETH,1.631428323780489e-32,3844.58,5.644941034535993e-28,,,
buy,DATA/ETH,1.4670948968308324e-32,3847.7,5.080446931082394e-28,,,
sell,DATA/ETH,6.2538963146827645e-31,3878.86,2.9338435190252782e-27,,,
sell,DATA/ETH,5.6285066832144885e-31,3860.74,5.106863608240629e-27,,,
buy,DATA/ETH,1.3255800984388596e-31,3852.55,4.5961772474165656e-27,,,
buy,DATA/ETH,1.1975230382501012e-31,3838.07,4.136559522674909e-27,,,
buy,DATA/ETH,1.0810380122344902e-31,3826.47,3.722903570407418e-27,,,
,,,,,100.0,118.6976967923915,18.697696792391497
